Customer_ID,User_Name,Product_Name,Product_ID,Comment,Sentiment,Sentimental_Score
cous__.1029,Aditya,Frozen Chicken Nuggets,PID0051029,Highly recommended!,Positive,0.885
cous__.1030,Sneha,Frozen Fish Sticks,PID0051030,Loved the taste!,Negative,-0.674
cous__.1031,Sneha,Frozen Dumplings,PID0051031,"Too spicy, not for me.",Neutral,0.0
cous__.1032,Rahul,Frozen Spring Rolls,PID0051032,Not satisfied.,Negative,-0.674
cous__.1033,Priya,Frozen Waffles,PID0051033,Highly recommended!,Positive,0.885
cous__.1034,Sneha,Frozen Berries,PID0051034,Worth the price.,Negative,-0.674
cous__.1035,Divya,Tofu,PID0051035,Loved the taste!,Positive,0.885
cous__.1036,Arjun,Dried Fruits,PID0051036,"Too spicy, not for me.",Positive,0.885
cous__.1037,Mira,Canned Soup,PID0051037,Bad packaging.,Negative,-0.674
cous__.1038,Kiran,Nut Mix,PID0051038,Highly recommended!,Neutral,0.0
cous__.1039,Raju,Rice Cakes,PID0051039,Loved the taste!,Neutral,0.0
cous__.1040,Arjun,Pancake Mix,PID0051040,"Too spicy, not for me.",Positive,0.885
cous__.1041,Raju,Potato Chips,PID0051041,Highly recommended!,Positive,0.885
cous__.1042,Varun,Corn Chips,PID0051042,Not satisfied.,Neutral,0.0
cous__.1043,Amit,Tortilla Chips,PID0051043,Fresh and tasty.,Neutral,0.0
cous__.1044,Raju,Veggie Chips,PID0051044,Bad packaging.,Negative,-0.674
cous__.1045,Meera,Pretzels,PID0051045,Loved the taste!,Neutral,0.0
cous__.1046,Kunal,Popcorn,PID0051046,Fresh and tasty.,Neutral,0.0
cous__.1047,Priya,Milk,PID0051047,Fresh and tasty.,Positive,0.885
cous__.1048,Raju,Yogurt,PID0051048,"Too spicy, not for me.",Positive,0.885
cous__.1049,Suman,Cheddar Cheese,PID0051049,Highly recommended!,Neutral,0.0
cous__.1050,Rohan,Mozzarella Cheese,PID0051050,Bad packaging.,Neutral,0.0
cous__.1051,Rohan,Greek Yogurt,PID0051051,Loved the taste!,Neutral,0.0
cous__.1052,Sneha,Butter,PID0051052,Average experience.,Negative,-0.674
cous__.1053,Pooja,Cream Cheese,PID0051053,Very delicious!,Negative,-0.674
cous__.1054,Raju,Cottage Cheese,PID0051054,Highly recommended!,Negative,-0.674
cous__.1055,Pooja,Orange Juice,PID0051055,Bad packaging.,Positive,0.885
cous__.1056,Swati,Apple Juice,PID0051056,"Too spicy, not for me.",Negative,-0.674
cous__.1057,Amit,Green Tea,PID0051057,Not satisfied.,Negative,-0.674
cous__.1058,Meera,Coffee,PID0051058,Highly recommended!,Positive,0.885
cous__.1059,Mira,Soft Drink,PID0051059,Worth the price.,Positive,0.885
cous__.1060,Aditya,Black Tea,PID0051060,Worth the price.,Neutral,0.0
cous__.1061,Divya,Herbal Tea,PID0051061,Loved the taste!,Positive,0.885
cous__.1062,Divya,Sparkling Water,PID0051062,"Not good, expected better.",Negative,-0.674
cous__.1063,Priya,Ready-to-Eat Pasta,PID0051063,Not satisfied.,Positive,0.885
cous__.1064,Sita,Frozen Pizza,PID0051064,Fresh and tasty.,Negative,-0.674
cous__.1065,Kunal,Frozen Burritos,PID0051065,Very delicious!,Positive,0.885
cous__.1066,Rahul,Frozen Lasagna,PID0051066,Worth the price.,Neutral,0.0
cous__.1067,Kiran,Instant Noodles,PID0051067,Bad packaging.,Positive,0.885
cous__.1068,Aditya,Whole Wheat Bread,PID0051068,Average experience.,Negative,-0.674
cous__.1069,Amit,Bagels,PID0051069,Highly recommended!,Neutral,0.0
cous__.1070,Rohan,Croissants,PID0051070,"Not good, expected better.",Neutral,0.0
cous__.1071,Pooja,English Muffins,PID0051071,Very delicious!,Positive,0.885
cous__.1072,Mira,Pita Bread,PID0051072,Bad packaging.,Neutral,0.0
cous__.1073,Pooja,Sourdough Bread,PID0051073,Loved the taste!,Negative,-0.674
cous__.1074,Arjun,Multigrain Cereal,PID0051074,Worth the price.,Positive,0.885
cous__.1075,Sneha,Oatmeal,PID0051075,Worth the price.,Negative,-0.674
cous__.1076,Sneha,Granola Bars,PID0051076,Loved the taste!,Neutral,0.0
cous__.1077,Sita,Protein Bars,PID0051077,Loved the taste!,Neutral,0.0
cous__.1078,Sita,Raisin Bran Cereal,PID0051078,Fresh and tasty.,Neutral,0.0
cous__.1079,Divya,Frozen Vegetables,PID0051079,"Too spicy, not for me.",Positive,0.885
cous__.1080,Sneha,Frozen French Fries,PID0051080,Highly recommended!,Negative,-0.674
cous__.1081,Sita,Frozen Chicken Nuggets,PID0051081,Bad packaging.,Neutral,0.0
cous__.1082,Aditya,Frozen Fish Sticks,PID0051082,"Not good, expected better.",Negative,-0.674
cous__.1083,Priya,Frozen Dumplings,PID0051083,Very delicious!,Neutral,0.0
cous__.1084,Amit,Frozen Spring Rolls,PID0051084,Worth the price.,Negative,-0.674
cous__.1085,Varun,Frozen Waffles,PID0051085,Worth the price.,Negative,-0.674
cous__.1086,Amit,Frozen Berries,PID0051086,Bad packaging.,Neutral,0.0
cous__.1087,Sneha,Tofu,PID0051087,Highly recommended!,Positive,0.885
cous__.1088,Sita,Dried Fruits,PID0051088,Loved the taste!,Positive,0.885
cous__.1089,Raju,Canned Soup,PID0051089,Fresh and tasty.,Negative,-0.674
cous__.1090,Meera,Nut Mix,PID0051090,Fresh and tasty.,Positive,0.885
cous__.1091,Priya,Rice Cakes,PID0051091,Worth the price.,Neutral,0.0
cous__.1092,Pooja,Pancake Mix,PID0051092,Loved the taste!,Neutral,0.0
cous__.1093,Pooja,Potato Chips,PID0051093,Bad packaging.,Negative,-0.674
cous__.1094,Rahul,Corn Chips,PID0051094,Not satisfied.,Neutral,0.0
cous__.1095,Kiran,Tortilla Chips,PID0051095,Worth the price.,Negative,-0.674
cous__.1096,Arjun,Veggie Chips,PID0051096,Average experience.,Negative,-0.674
cous__.1097,Suman,Pretzels,PID0051097,Loved the taste!,Neutral,0.0
cous__.1098,Amit,Popcorn,PID0051098,"Too spicy, not for me.",Positive,0.885
cous__.1099,Amit,Milk,PID0051099,Not satisfied.,Negative,-0.674
cous__.1100,Suman,Yogurt,PID0051100,"Not good, expected better.",Negative,-0.674
cous__.1101,Priya,Cheddar Cheese,PID0051101,Very delicious!,Negative,-0.674
cous__.1102,Amit,Mozzarella Cheese,PID0051102,"Not good, expected better.",Positive,0.885
cous__.1103,Suman,Greek Yogurt,PID0051103,Average experience.,Positive,0.885
cous__.1104,Amit,Butter,PID0051104,Bad packaging.,Positive,0.885
cous__.1105,Aditya,Cream Cheese,PID0051105,Worth the price.,Negative,-0.674
cous__.1106,Kiran,Cottage Cheese,PID0051106,Fresh and tasty.,Negative,-0.674
cous__.1107,Varun,Orange Juice,PID0051107,Bad packaging.,Neutral,0.0
cous__.1108,Sita,Apple Juice,PID0051108,Fresh and tasty.,Negative,-0.674
cous__.1109,Kiran,Green Tea,PID0051109,Worth the price.,Negative,-0.674
cous__.1110,Kiran,Coffee,PID0051110,Highly recommended!,Neutral,0.0
cous__.1111,Raju,Soft Drink,PID0051111,Very delicious!,Negative,-0.674
cous__.1112,Mira,Black Tea,PID0051112,Loved the taste!,Neutral,0.0
cous__.1113,Aditya,Herbal Tea,PID0051113,"Not good, expected better.",Positive,0.885
cous__.1114,Divya,Sparkling Water,PID0051114,Very delicious!,Negative,-0.674
cous__.1115,Pooja,Ready-to-Eat Pasta,PID0051115,Highly recommended!,Negative,-0.674
cous__.1116,Rohan,Frozen Pizza,PID0051116,Very delicious!,Positive,0.885
cous__.1117,Pooja,Frozen Burritos,PID0051117,Not satisfied.,Neutral,0.0
cous__.1118,Aditya,Frozen Lasagna,PID0051118,Worth the price.,Positive,0.885
cous__.1119,Kunal,Instant Noodles,PID0051119,"Too spicy, not for me.",Negative,-0.674
cous__.1120,Arjun,Whole Wheat Bread,PID0051120,"Too spicy, not for me.",Positive,0.885
cous__.1121,Sneha,Bagels,PID0051121,Fresh and tasty.,Negative,-0.674
cous__.1122,Rahul,Croissants,PID0051122,Fresh and tasty.,Negative,-0.674
cous__.1123,Rahul,English Muffins,PID0051123,"Not good, expected better.",Neutral,0.0
cous__.1124,Mira,Pita Bread,PID0051124,Average experience.,Positive,0.885
cous__.1125,Rahul,Sourdough Bread,PID0051125,Bad packaging.,Positive,0.885
cous__.1126,Divya,Multigrain Cereal,PID0051126,Fresh and tasty.,Positive,0.885
cous__.1127,Kunal,Oatmeal,PID0051127,"Not good, expected better.",Neutral,0.0
cous__.1128,Pooja,Granola Bars,PID0051128,Fresh and tasty.,Neutral,0.0
cous__.1129,Kiran,Protein Bars,PID0051129,Worth the price.,Neutral,0.0
cous__.1130,Suman,Raisin Bran Cereal,PID0051130,Loved the taste!,Negative,-0.674
cous__.1131,Amit,Frozen Vegetables,PID0051131,Bad packaging.,Positive,0.885
cous__.1132,Aditya,Frozen French Fries,PID0051132,Fresh and tasty.,Neutral,0.0
cous__.1133,Sita,Frozen Chicken Nuggets,PID0051133,Highly recommended!,Negative,-0.674
cous__.1134,Varun,Frozen Fish Sticks,PID0051134,Not satisfied.,Neutral,0.0
cous__.1135,Mira,Frozen Dumplings,PID0051135,Highly recommended!,Negative,-0.674
cous__.1136,Meera,Frozen Spring Rolls,PID0051136,Bad packaging.,Positive,0.885
cous__.1137,Aditya,Frozen Waffles,PID0051137,Fresh and tasty.,Negative,-0.674
cous__.1138,Meera,Frozen Berries,PID0051138,Loved the taste!,Neutral,0.0
cous__.1139,Meera,Tofu,PID0051139,"Not good, expected better.",Neutral,0.0
cous__.1140,Sneha,Dried Fruits,PID0051140,Fresh and tasty.,Negative,-0.674
cous__.1141,Mira,Canned Soup,PID0051141,Not satisfied.,Positive,0.885
cous__.1142,Kiran,Nut Mix,PID0051142,Average experience.,Negative,-0.674
cous__.1143,Raju,Rice Cakes,PID0051143,Highly recommended!,Negative,-0.674
cous__.1144,Arjun,Pancake Mix,PID0051144,Fresh and tasty.,Neutral,0.0
cous__.1145,Kiran,Potato Chips,PID0051145,"Too spicy, not for me.",Neutral,0.0
cous__.1146,Aditya,Corn Chips,PID0051146,Bad packaging.,Neutral,0.0
cous__.1147,Divya,Tortilla Chips,PID0051147,Highly recommended!,Neutral,0.0
cous__.1148,Kiran,Veggie Chips,PID0051148,Not satisfied.,Neutral,0.0
cous__.1149,Arjun,Pretzels,PID0051149,Worth the price.,Neutral,0.0
cous__.1150,Rohan,Popcorn,PID0051150,Fresh and tasty.,Positive,0.885
cous__.1151,Meera,Milk,PID0051151,"Too spicy, not for me.",Negative,-0.674
cous__.1152,Raju,Yogurt,PID0051152,Loved the taste!,Neutral,0.0
cous__.1153,Aditya,Cheddar Cheese,PID0051153,Worth the price.,Positive,0.885
cous__.1154,Kunal,Mozzarella Cheese,PID0051154,Loved the taste!,Negative,-0.674
cous__.1155,Pooja,Greek Yogurt,PID0051155,Very delicious!,Positive,0.885
cous__.1156,Mira,Butter,PID0051156,"Not good, expected better.",Neutral,0.0
cous__.1157,Sneha,Cream Cheese,PID0051157,"Not good, expected better.",Positive,0.885
cous__.1158,Divya,Cottage Cheese,PID0051158,"Not good, expected better.",Neutral,0.0
cous__.1159,Arjun,Orange Juice,PID0051159,Loved the taste!,Neutral,0.0
cous__.1160,Arjun,Apple Juice,PID0051160,Not satisfied.,Positive,0.885
cous__.1161,Sita,Green Tea,PID0051161,Average experience.,Negative,-0.674
cous__.1162,Raju,Coffee,PID0051162,Bad packaging.,Neutral,0.0
cous__.1163,Priya,Soft Drink,PID0051163,"Not good, expected better.",Positive,0.885
cous__.1164,Aditya,Black Tea,PID0051164,Fresh and tasty.,Positive,0.885
cous__.1165,Raju,Herbal Tea,PID0051165,Highly recommended!,Neutral,0.0
cous__.1166,Swati,Sparkling Water,PID0051166,Loved the taste!,Neutral,0.0
cous__.1167,Varun,Ready-to-Eat Pasta,PID0051167,Very delicious!,Positive,0.885
cous__.1168,Sneha,Frozen Pizza,PID0051168,Worth the price.,Positive,0.885
cous__.1169,Mira,Frozen Burritos,PID0051169,Loved the taste!,Negative,-0.674
cous__.1170,Divya,Frozen Lasagna,PID0051170,"Not good, expected better.",Positive,0.885
cous__.1171,Rohan,Instant Noodles,PID0051171,"Too spicy, not for me.",Neutral,0.0
cous__.1172,Arjun,Whole Wheat Bread,PID0051172,Highly recommended!,Neutral,0.0
cous__.1173,Swati,Bagels,PID0051173,"Not good, expected better.",Neutral,0.0
cous__.1174,Rohan,Croissants,PID0051174,"Too spicy, not for me.",Neutral,0.0
cous__.1175,Divya,English Muffins,PID0051175,"Not good, expected better.",Negative,-0.674
cous__.1176,Pooja,Pita Bread,PID0051176,Not satisfied.,Negative,-0.674
cous__.1177,Pooja,Sourdough Bread,PID0051177,Average experience.,Neutral,0.0
cous__.1178,Sneha,Multigrain Cereal,PID0051178,Not satisfied.,Negative,-0.674
cous__.1179,Arjun,Oatmeal,PID0051179,Not satisfied.,Neutral,0.0
cous__.1180,Sneha,Granola Bars,PID0051180,Bad packaging.,Neutral,0.0
cous__.1181,Mira,Protein Bars,PID0051181,"Too spicy, not for me.",Negative,-0.674
cous__.1182,Kunal,Raisin Bran Cereal,PID0051182,Very delicious!,Negative,-0.674
cous__.1183,Rohan,Frozen Vegetables,PID0051183,Loved the taste!,Positive,0.885
cous__.1184,Divya,Frozen French Fries,PID0051184,Bad packaging.,Negative,-0.674
cous__.1185,Rahul,Frozen Chicken Nuggets,PID0051185,"Too spicy, not for me.",Positive,0.885
cous__.1186,Suman,Frozen Fish Sticks,PID0051186,Loved the taste!,Negative,-0.674
cous__.1187,Sneha,Frozen Dumplings,PID0051187,Worth the price.,Neutral,0.0
cous__.1188,Raju,Frozen Spring Rolls,PID0051188,"Too spicy, not for me.",Negative,-0.674
cous__.1189,Amit,Frozen Waffles,PID0051189,"Not good, expected better.",Neutral,0.0
cous__.1190,Rohan,Frozen Berries,PID0051190,Fresh and tasty.,Neutral,0.0
cous__.1191,Suman,Tofu,PID0051191,Highly recommended!,Positive,0.885
cous__.1192,Kiran,Dried Fruits,PID0051192,Not satisfied.,Negative,-0.674
cous__.1193,Swati,Canned Soup,PID0051193,Worth the price.,Positive,0.885
cous__.1194,Suman,Nut Mix,PID0051194,"Not good, expected better.",Negative,-0.674
cous__.1195,Rohan,Rice Cakes,PID0051195,Bad packaging.,Neutral,0.0
cous__.1196,Rahul,Pancake Mix,PID0051196,Worth the price.,Negative,-0.674
cous__.1197,Amit,Potato Chips,PID0051197,"Too spicy, not for me.",Positive,0.885
cous__.1198,Arjun,Corn Chips,PID0051198,Average experience.,Neutral,0.0
cous__.1199,Sneha,Tortilla Chips,PID0051199,Worth the price.,Negative,-0.674
cous__.1200,Sita,Veggie Chips,PID0051200,Loved the taste!,Positive,0.885
cous__.1201,Kiran,Pretzels,PID0051201,Highly recommended!,Neutral,0.0
cous__.1202,Divya,Popcorn,PID0051202,"Too spicy, not for me.",Neutral,0.0
cous__.1203,Varun,Milk,PID0051203,Loved the taste!,Negative,-0.674
cous__.1204,Suman,Yogurt,PID0051204,Highly recommended!,Neutral,0.0
cous__.1205,Swati,Cheddar Cheese,PID0051205,Highly recommended!,Positive,0.885
cous__.1206,Kunal,Mozzarella Cheese,PID0051206,"Not good, expected better.",Neutral,0.0
cous__.1207,Arjun,Greek Yogurt,PID0051207,Not satisfied.,Positive,0.885
cous__.1208,Kiran,Butter,PID0051208,Average experience.,Neutral,0.0
cous__.1209,Aditya,Cream Cheese,PID0051209,Very delicious!,Positive,0.885
cous__.1210,Rohan,Cottage Cheese,PID0051210,Bad packaging.,Positive,0.885
cous__.1211,Raju,Orange Juice,PID0051211,Highly recommended!,Negative,-0.674
cous__.1212,Kiran,Apple Juice,PID0051212,Fresh and tasty.,Negative,-0.674
cous__.1213,Pooja,Green Tea,PID0051213,Loved the taste!,Negative,-0.674
cous__.1214,Pooja,Coffee,PID0051214,"Too spicy, not for me.",Negative,-0.674
cous__.1215,Suman,Soft Drink,PID0051215,"Too spicy, not for me.",Positive,0.885
cous__.1216,Rahul,Black Tea,PID0051216,Fresh and tasty.,Positive,0.885
cous__.1217,Arjun,Herbal Tea,PID0051217,Not satisfied.,Positive,0.885
cous__.1218,Amit,Sparkling Water,PID0051218,Worth the price.,Negative,-0.674
cous__.1219,Raju,Ready-to-Eat Pasta,PID0051219,Fresh and tasty.,Neutral,0.0
cous__.1220,Kunal,Frozen Pizza,PID0051220,"Not good, expected better.",Neutral,0.0
cous__.1221,Suman,Frozen Burritos,PID0051221,Loved the taste!,Neutral,0.0
cous__.1222,Suman,Frozen Lasagna,PID0051222,Fresh and tasty.,Positive,0.885
cous__.1223,Kiran,Instant Noodles,PID0051223,Bad packaging.,Negative,-0.674
cous__.1224,Sneha,Whole Wheat Bread,PID0051224,Bad packaging.,Negative,-0.674
cous__.1225,Pooja,Bagels,PID0051225,"Not good, expected better.",Negative,-0.674
cous__.1226,Rohan,Croissants,PID0051226,Highly recommended!,Neutral,0.0
cous__.1227,Raju,English Muffins,PID0051227,"Not good, expected better.",Neutral,0.0
cous__.1228,Arjun,Pita Bread,PID0051228,Very delicious!,Positive,0.885
cous__.1229,Suman,Sourdough Bread,PID0051229,Not satisfied.,Positive,0.885
cous__.1230,Aditya,Multigrain Cereal,PID0051230,"Too spicy, not for me.",Neutral,0.0
cous__.1231,Pooja,Oatmeal,PID0051231,Average experience.,Neutral,0.0
cous__.1232,Sneha,Granola Bars,PID0051232,Fresh and tasty.,Negative,-0.674
cous__.1233,Sneha,Protein Bars,PID0051233,Highly recommended!,Neutral,0.0
cous__.1234,Rohan,Raisin Bran Cereal,PID0051234,"Not good, expected better.",Negative,-0.674
cous__.1235,Rahul,Frozen Vegetables,PID0051235,Worth the price.,Neutral,0.0
cous__.1236,Varun,Frozen French Fries,PID0051236,Highly recommended!,Negative,-0.674
cous__.1237,Priya,Frozen Chicken Nuggets,PID0051237,Average experience.,Negative,-0.674
cous__.1238,Swati,Frozen Fish Sticks,PID0051238,"Too spicy, not for me.",Negative,-0.674
cous__.1239,Raju,Frozen Dumplings,PID0051239,Fresh and tasty.,Negative,-0.674
cous__.1240,Mira,Frozen Spring Rolls,PID0051240,Loved the taste!,Positive,0.885
cous__.1241,Swati,Frozen Waffles,PID0051241,Average experience.,Neutral,0.0
cous__.1242,Swati,Frozen Berries,PID0051242,Highly recommended!,Negative,-0.674
cous__.1243,Varun,Tofu,PID0051243,Worth the price.,Positive,0.885
cous__.1244,Kiran,Dried Fruits,PID0051244,Fresh and tasty.,Neutral,0.0
cous__.1245,Mira,Canned Soup,PID0051245,Very delicious!,Positive,0.885
cous__.1246,Suman,Nut Mix,PID0051246,Worth the price.,Negative,-0.674
cous__.1247,Aditya,Rice Cakes,PID0051247,"Not good, expected better.",Negative,-0.674
cous__.1248,Sneha,Pancake Mix,PID0051248,Not satisfied.,Negative,-0.674
cous__.1249,Sneha,Potato Chips,PID0051249,"Not good, expected better.",Neutral,0.0
cous__.1250,Amit,Corn Chips,PID0051250,Worth the price.,Neutral,0.0
cous__.1251,Raju,Tortilla Chips,PID0051251,"Not good, expected better.",Neutral,0.0
cous__.1252,Raju,Veggie Chips,PID0051252,"Too spicy, not for me.",Negative,-0.674
cous__.1253,Sneha,Pretzels,PID0051253,Fresh and tasty.,Positive,0.885
cous__.1254,Divya,Popcorn,PID0051254,Highly recommended!,Neutral,0.0
cous__.1255,Aditya,Milk,PID0051255,Bad packaging.,Positive,0.885
cous__.1256,Meera,Yogurt,PID0051256,Average experience.,Positive,0.885
cous__.1257,Meera,Cheddar Cheese,PID0051257,"Not good, expected better.",Neutral,0.0
cous__.1258,Varun,Mozzarella Cheese,PID0051258,Loved the taste!,Neutral,0.0
cous__.1259,Kiran,Greek Yogurt,PID0051259,Highly recommended!,Negative,-0.674
cous__.1260,Aditya,Butter,PID0051260,Very delicious!,Positive,0.885
cous__.1261,Kunal,Cream Cheese,PID0051261,Not satisfied.,Positive,0.885
cous__.1262,Aditya,Cottage Cheese,PID0051262,Worth the price.,Neutral,0.0
cous__.1263,Rahul,Orange Juice,PID0051263,Highly recommended!,Negative,-0.674
cous__.1264,Priya,Apple Juice,PID0051264,Fresh and tasty.,Neutral,0.0
cous__.1265,Priya,Green Tea,PID0051265,"Too spicy, not for me.",Positive,0.885
cous__.1266,Kunal,Coffee,PID0051266,Highly recommended!,Negative,-0.674
cous__.1267,Varun,Soft Drink,PID0051267,Bad packaging.,Positive,0.885
cous__.1268,Aditya,Black Tea,PID0051268,Not satisfied.,Neutral,0.0
cous__.1269,Pooja,Herbal Tea,PID0051269,Worth the price.,Positive,0.885
cous__.1270,Amit,Sparkling Water,PID0051270,Loved the taste!,Neutral,0.0
cous__.1271,Mira,Ready-to-Eat Pasta,PID0051271,Highly recommended!,Neutral,0.0
cous__.1272,Meera,Frozen Pizza,PID0051272,Highly recommended!,Neutral,0.0
cous__.1273,Amit,Frozen Burritos,PID0051273,Loved the taste!,Neutral,0.0
cous__.1274,Aditya,Frozen Lasagna,PID0051274,Not satisfied.,Positive,0.885
cous__.1275,Raju,Instant Noodles,PID0051275,Fresh and tasty.,Positive,0.885
cous__.1276,Rohan,Whole Wheat Bread,PID0051276,Fresh and tasty.,Negative,-0.674
cous__.1277,Suman,Bagels,PID0051277,"Too spicy, not for me.",Positive,0.885
cous__.1278,Kunal,Croissants,PID0051278,Loved the taste!,Positive,0.885
cous__.1279,Arjun,English Muffins,PID0051279,Not satisfied.,Positive,0.885
cous__.1280,Pooja,Pita Bread,PID0051280,Bad packaging.,Negative,-0.674
cous__.1281,Mira,Sourdough Bread,PID0051281,Loved the taste!,Positive,0.885
cous__.1282,Varun,Multigrain Cereal,PID0051282,Loved the taste!,Neutral,0.0
cous__.1283,Rahul,Oatmeal,PID0051283,"Not good, expected better.",Neutral,0.0
cous__.1284,Pooja,Granola Bars,PID0051284,Fresh and tasty.,Neutral,0.0
cous__.1285,Raju,Protein Bars,PID0051285,Not satisfied.,Negative,-0.674
cous__.1286,Amit,Raisin Bran Cereal,PID0051286,Loved the taste!,Negative,-0.674
cous__.1287,Mira,Frozen Vegetables,PID0051287,"Too spicy, not for me.",Neutral,0.0
cous__.1288,Meera,Frozen French Fries,PID0051288,Very delicious!,Negative,-0.674
cous__.1289,Suman,Frozen Chicken Nuggets,PID0051289,Worth the price.,Negative,-0.674
cous__.1290,Kiran,Frozen Fish Sticks,PID0051290,Highly recommended!,Negative,-0.674
cous__.1291,Rohan,Frozen Dumplings,PID0051291,"Not good, expected better.",Negative,-0.674
cous__.1292,Sita,Frozen Spring Rolls,PID0051292,Fresh and tasty.,Negative,-0.674
cous__.1293,Pooja,Frozen Waffles,PID0051293,Average experience.,Positive,0.885
cous__.1294,Divya,Frozen Berries,PID0051294,Bad packaging.,Positive,0.885
cous__.1295,Suman,Tofu,PID0051295,"Too spicy, not for me.",Neutral,0.0
cous__.1296,Mira,Dried Fruits,PID0051296,Highly recommended!,Negative,-0.674
cous__.1297,Mira,Canned Soup,PID0051297,"Too spicy, not for me.",Negative,-0.674
cous__.1298,Mira,Nut Mix,PID0051298,Loved the taste!,Neutral,0.0
cous__.1299,Meera,Rice Cakes,PID0051299,Loved the taste!,Neutral,0.0
cous__.1300,Swati,Pancake Mix,PID0051300,"Not good, expected better.",Negative,-0.674
cous__.1301,Divya,Potato Chips,PID0051301,Fresh and tasty.,Neutral,0.0
cous__.1302,Priya,Corn Chips,PID0051302,Highly recommended!,Neutral,0.0
cous__.1303,Rahul,Tortilla Chips,PID0051303,Very delicious!,Negative,-0.674
cous__.1304,Arjun,Veggie Chips,PID0051304,Average experience.,Neutral,0.0
cous__.1305,Arjun,Pretzels,PID0051305,Very delicious!,Neutral,0.0
cous__.1306,Amit,Popcorn,PID0051306,Not satisfied.,Positive,0.885
cous__.1307,Divya,Milk,PID0051307,Very delicious!,Positive,0.885
cous__.1308,Amit,Yogurt,PID0051308,Highly recommended!,Neutral,0.0
cous__.1309,Suman,Cheddar Cheese,PID0051309,Not satisfied.,Negative,-0.674
cous__.1310,Priya,Mozzarella Cheese,PID0051310,Fresh and tasty.,Positive,0.885
cous__.1311,Raju,Greek Yogurt,PID0051311,Not satisfied.,Positive,0.885
cous__.1312,Raju,Butter,PID0051312,"Not good, expected better.",Positive,0.885
cous__.1313,Suman,Cream Cheese,PID0051313,"Too spicy, not for me.",Neutral,0.0
cous__.1314,Sneha,Cottage Cheese,PID0051314,"Not good, expected better.",Negative,-0.674
cous__.1315,Raju,Orange Juice,PID0051315,"Too spicy, not for me.",Negative,-0.674
cous__.1316,Priya,Apple Juice,PID0051316,Very delicious!,Neutral,0.0
cous__.1317,Sita,Green Tea,PID0051317,Worth the price.,Negative,-0.674
cous__.1318,Meera,Coffee,PID0051318,Fresh and tasty.,Positive,0.885
cous__.1319,Amit,Soft Drink,PID0051319,"Too spicy, not for me.",Neutral,0.0
cous__.1320,Arjun,Black Tea,PID0051320,Bad packaging.,Positive,0.885
cous__.1321,Arjun,Herbal Tea,PID0051321,Very delicious!,Neutral,0.0
cous__.1322,Arjun,Sparkling Water,PID0051322,Fresh and tasty.,Negative,-0.674
cous__.1323,Priya,Ready-to-Eat Pasta,PID0051323,Very delicious!,Negative,-0.674
cous__.1324,Kunal,Frozen Pizza,PID0051324,Very delicious!,Positive,0.885
cous__.1325,Kunal,Frozen Burritos,PID0051325,Very delicious!,Negative,-0.674
cous__.1326,Swati,Frozen Lasagna,PID0051326,Worth the price.,Positive,0.885
cous__.1327,Divya,Instant Noodles,PID0051327,Worth the price.,Positive,0.885
cous__.1328,Mira,Whole Wheat Bread,PID0051328,Bad packaging.,Positive,0.885
cous__.1329,Arjun,Bagels,PID0051329,Worth the price.,Positive,0.885
cous__.1330,Rohan,Croissants,PID0051330,Highly recommended!,Neutral,0.0
cous__.1331,Raju,English Muffins,PID0051331,Highly recommended!,Positive,0.885
cous__.1332,Suman,Pita Bread,PID0051332,"Not good, expected better.",Neutral,0.0
cous__.1333,Meera,Sourdough Bread,PID0051333,Average experience.,Negative,-0.674
cous__.1334,Kiran,Multigrain Cereal,PID0051334,Fresh and tasty.,Negative,-0.674
cous__.1335,Rahul,Oatmeal,PID0051335,"Not good, expected better.",Neutral,0.0
cous__.1336,Swati,Granola Bars,PID0051336,Loved the taste!,Negative,-0.674
cous__.1337,Meera,Protein Bars,PID0051337,Average experience.,Negative,-0.674
cous__.1338,Divya,Raisin Bran Cereal,PID0051338,Highly recommended!,Positive,0.885
cous__.1339,Sita,Frozen Vegetables,PID0051339,Fresh and tasty.,Positive,0.885
cous__.1340,Rahul,Frozen French Fries,PID0051340,Not satisfied.,Positive,0.885
cous__.1341,Divya,Frozen Chicken Nuggets,PID0051341,Average experience.,Negative,-0.674
cous__.1342,Kiran,Frozen Fish Sticks,PID0051342,Not satisfied.,Negative,-0.674
cous__.1343,Raju,Frozen Dumplings,PID0051343,Average experience.,Neutral,0.0
cous__.1344,Priya,Frozen Spring Rolls,PID0051344,Loved the taste!,Negative,-0.674
cous__.1345,Divya,Frozen Waffles,PID0051345,Fresh and tasty.,Positive,0.885
cous__.1346,Aditya,Frozen Berries,PID0051346,Worth the price.,Neutral,0.0
cous__.1347,Varun,Tofu,PID0051347,Worth the price.,Positive,0.885
cous__.1348,Swati,Dried Fruits,PID0051348,Bad packaging.,Positive,0.885
cous__.1349,Kunal,Canned Soup,PID0051349,Loved the taste!,Positive,0.885
cous__.1350,Meera,Nut Mix,PID0051350,Very delicious!,Positive,0.885
cous__.1351,Swati,Rice Cakes,PID0051351,Bad packaging.,Neutral,0.0
cous__.1352,Meera,Pancake Mix,PID0051352,"Too spicy, not for me.",Negative,-0.674
cous__.1353,Sita,Potato Chips,PID0051353,Highly recommended!,Neutral,0.0
cous__.1354,Swati,Corn Chips,PID0051354,Average experience.,Positive,0.885
